Original_Name,Clean_Name,Latitude,Longitude,Found_Address
大汪,大汪,31.4285591,117.6241152,"大汪, 合肥市, 安徽省, 中国"
大汶口,大汶口,35.9568053,117.0920646,"大汶口, 泰安-曲阜公路, 大汶口镇, 岱岳区, 泰安市, 山东省, 271026, 中国"
大泊港,大泊港,38.3063352,141.417927,"大泊港, 石巻市, 宮城県, 日本"
大津,大津,35.0030494,135.8648951,"大津, 大津停車場本宮線, 末広町, 大津市, 滋賀県, 520-0052, 日本"
大浦碼頭,大浦碼頭,25.957938,119.9641983,"東莒碼頭, 東犬山, 大坪村, 莒光鄉, 連江縣, 211, 臺灣"
大浦線,大浦線,33.9993042,132.7754507,"大浦, 国道196号, 大浦, 松山市, 愛媛県, 799-2499, 日本"
大港,大港,38.8288041,117.4670864,"大港, 滨海新区, 天津市, 300271, 中国"
大湯崗,大湯崗,28.6177048,118.5946064,"大塘岗, 清湖街道, 江山市, 衢州市, 浙江省, 中国"
大溪,大溪,24.9383628,121.8898064,"大溪, 濱海路五段, 大溪里, 頭城鎮, 宜蘭縣, 臺灣"
大營,大營,37.3105441,115.7239678,"大营镇, 衡水市, 河北省, 053000, 中国"
大營子,大營子,40.3145638,123.6075773,"大营子镇, 岫岩满族自治县, 鞍山市, 辽宁省, 中国"
大牛店,大牛店,38.8016659,112.6100174,"大牛店镇, 原平市, 忻州市, 山西省, 中国"
大田,大田,36.3497007,127.3849016,"대전광역시, 대한민국"
大甲,大甲,24.3442542,120.6272898,"大甲, 828, 中山路一段, 大甲里, 大甲區, 臺中市, 43744, 臺灣"
大甸子,大甸子,40.6983324,118.6835095,"大甸子, 承德市, 河北省, 中国"
大石寨,大石寨,46.3073638,121.3763091,"大石寨镇, 科尔沁右翼前旗 ᠬᠣᠷᠴᠢᠨ ᠪᠠᠷᠠᠭᠤᠨ ᠭᠠᠷᠤᠨ ᠡᠮᠦᠨᠡᠳᠦ ᠬᠣᠰᠢᠭᠤ, 兴安盟 ᠬᠢᠩᠭ᠋ᠠᠨ ᠠᠶᠢᠮᠠᠭ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 中国"
大石橋,大石橋,40.6348183,122.5042794,"大石桥市, 营口市, 辽宁省, 中国"
大石頭,大石頭,43.3029488,128.4948477,"大石头, 珲阿线, 铁北社区, 大石头镇, 敦化市 돈화시, 延边朝鲜族自治州 연변조선족자치주, 吉林省, 中国"
大窯,大窯,36.0846977,120.1388229,"大窑, 青岛市, 山东省, 266000, 中国"
大羅密,大羅密,45.9576702,129.209411,"大罗密镇, 哈尔滨市, 黑龙江省, 中国"
大肚川,大肚川,42.2398573,125.666424,"大肚川, 柳河镇, 柳河县, 通化市, 吉林省, 中国"
大興,大興,39.725413,116.3354417,"大兴区, 北京市, 中国"
大興溝,大興溝,41.1810297,121.0744274,"大兴沟, 二郎洞村, 钟屯乡, 古塔区, 锦州市, 辽宁省, 121000, 中国"
大興鎮,大興鎮,31.8378793,117.3690229,"大兴镇, 合肥市, 安徽省, 230051, 中国"
大船,大船,35.3543087,139.5314325,"大船, エスカレーター, 笠間一丁目, 笠間, 栄区, 横浜市, 神奈川県, 247-0006, 日本"
大莊,大莊,36.6195021,137.2756175,"大庄, 富山上滝立山線, 月岡町二丁目, 富山市, 富山県, 939-8182, 日本"
大虎山,大虎山,41.6113085,122.1432253,"大虎山, 鞍羊线, 大虎山, 黑山县, 锦州市, 辽宁省, 121000, 中国"
大許家,大許家,34.2794193,117.5529941,"大许家, S252, 铜山区, 徐州市, 江苏省, 221000, 中国"
大豐滿,大豐滿,13.7393113,100.5166499,"กรุงเทพ, 1, ถนนรองเมือง, หัวลำโพง, แขวงรองเมือง, เขตปทุมวัน, กรุงเทพมหานคร, 10330, ประเทศไทย"
大賚,大賚,45.5014236,124.2729048,"大赉乡, 大安市, 白城市, 吉林省, 中国"
大連,大連,38.9130495,121.6098013,"大连市, 西岗区, 甘井子区, 大连市, 辽宁省, 116011, 中国"
大邱,大邱,35.8713,128.6018,"대구광역시, 대한민국"
大郭,大郭,38.0735729,114.4076986,"大郭街道, 新华区, 石家庄市, 河北省, 中国"
大閣鎮,大閣鎮,41.2027861,116.6451457,"大阁镇, 承德市, 河北省, 中国"
大關屯,大關屯,41.854615,123.864606,"大官屯, 千金路, 新抚街道, 新抚区, 抚顺市, 辽宁省, 113000, 中国"
大阪,大阪,34.6937569,135.5014539,"大阪市, 大阪府, 日本"
大阪/三ノ宮,大阪/三ノ宮,34.6596291,135.5632592,"三ノ瀬校区 公民分館, 布施停車場線, 小路東六丁目, 生野区, 東大阪市, 大阪府, 577-0848, 日本"
大陽,大陽,35.6653,112.789,"大阳镇, 晋城市, 山西省, 中国"
大館,大館,40.2879085,140.5562022,"大館, 大館十和田湖線, 中道一丁目, 板子石境, 大館市, 秋田県, 017-8550, 日本"
大高力屯,大高力屯,44.13085,126.46814,"李高屯, 龙潭区, 吉林市, 吉林省, 中国"
大高坎,大高坎,40.7713316,122.3820866,"高坎镇, 大石桥市, 营口市, 辽宁省, 115000, 中国"
天安,天安,36.8102804,127.14684,"천안, 239, 대흥로, 대흥동, 동남구, 천안시, 충청남도, 31122, 대한민국"
天寶山,天寶山,30.735525,119.4752168,"天宝山, 宣城市, 安徽省, 中国"
天山,天山,42.2539872,80.7025997,"天山山脉 - Тянь-Шань, 中国"
天崗,天崗,32.1457658,116.6799356,"天岗, 淮南市, 安徽省, 中国"
天橋坪,天橋坪,39.8806517,116.3925037,"天桥, 天桥南大街, 天桥街道, 首都功能核心区, 西城区, 北京市, 100032, 中国"
天橋嶺,天橋嶺,44.7358897,130.9947402,"天桥岭, 穆棱市, 牡丹江市, 黑龙江省, 中国"
天橋立,天橋立,35.5680023,135.1906382,"天橋立, 江尻, 宮津市, 京都府, 日本"
天津,天津,39.3032619,117.4163641,"天津市, 中国"
天津北,天津北,39.1656713,117.2030494,"天津北, 中山北路, 鸿顺里街道, 十月, 河北区, 天津市, 300232, 中国"
天津北站,天津北站,39.1656713,117.2030494,"天津北, 中山北路, 鸿顺里街道, 十月, 河北区, 天津市, 300232, 中国"
天津塘沽,天津塘沽,39.0264297,117.634889,"塘沽, 新胡路, 新村街道, 滨海新区, 天津市, 300450, 中国"
天津西站,天津西站,39.157355,117.1571195,"天津西, 子牙河南路, 西沽街道, 红桥区, 天津市, 300130, 中国"
天王寺,天王寺,34.6460778,135.5152685,"天王寺, 尼崎平野線, 阿倍野筋一丁目, 阿倍野筋, 阿倍野区, 大阪市, 大阪府, 545-0053, 日本"
天理村,天理村,43.7726252,120.1353921,"天利村, 天山口镇 ᠲᠢᠶᠠᠨ ᠱᠠᠨ ᠺᠧᠦ ᠪᠠᠯᠭᠠᠰᠤ, 阿鲁科尔沁旗 ᠠᠷᠤ ᠬᠣᠷᠴᠢᠨ ᠬᠣᠰᠢᠭᠤ, 赤峰市 ᠤᠯᠠᠭᠠᠨᠬᠠᠳᠠ ᠬᠣᠲᠠ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 中国"
天理村鐵道,天理村鐵道,34.6583807,117.2273317,"铁道游击队纪念园, 微山岛镇, 微山县, 济宁市, 山东省, 中国"
天義,天義,41.5928524,119.3311992,"天义, 中京街, 友谊社区, 铁西街道, 范家窝铺, 桲椤树村, 天义镇, 宁城县 ᠨᠢᠩᠴᠧᠩ ᠰᠢᠶᠠᠨ, 赤峰市 ᠤᠯᠠᠭᠠᠨᠬᠠᠳᠠ ᠬᠣᠲᠠ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 中国"
天鎮,天鎮,40.4514433,114.0605113,"天镇, S45, 袁治梁, 谷前堡镇, 天镇县, 大同市, 山西省, 038200, 中国"
太原,太原,37.8600375,112.5818317,"太原, 迎泽大街, 文庙街道, 迎泽区, 太原市, 山西省, 030002, 中国"
太原北站,太原北站,37.9171866,112.559852,"太原北, 站前街, 尖草坪街道, 尖草坪区, 太原市, 山西省, 030003, 中国"
太子河,太子河,41.2880818,123.6599597,"太子河, 辽宁省, 中国"
太嶺河,太嶺河,25.0290168,121.5183254,"陸軍台北辦事處, 136, 南昌路一段, 南福里, 中正區, 龍匣口, 臺北市, 100, 臺灣"
太平,太平,41.9942218,121.7289458,"太平区, 辽宁省, 123000, 中国"
太平山,太平山,22.2760386,114.1454573,"扯旗山 Victoria Peak, 香港 Hong Kong, 999077, 中国"
太平嶺,太平嶺,43.4176813,128.2065976,"太平岭, 珲阿线, 营林村, 敦化市 돈화시, 延边朝鲜族自治州 연변조선족자치주, 吉林省, 中国"
太平川,太平川,44.397302,123.1788067,"太平川, 站前街, 长岭县, 松原市, 吉林省, 中国"
太平橋,太平橋,45.7822797,126.671505,"太平桥, 南通大街, 燎原街道, 黎华街道, 道外区, 哈尔滨市, 香坊区, 黑龙江省, 150000, 中国"
太平莊,太平莊,40.0727436,116.4202773,"太平庄, 太平庄中二街, 天通苑北街道, 昌平区, 北京市, 102218, 中国"
太平鎮,太平鎮,28.1392281,106.0372848,"太平镇, 古蔺县, 泸州市, 四川省, 中国"
太平集,太平集,36.9128919,119.3813305,"太平集, 潍坊市, 山东省, 261303, 中国"
太谷,太谷,37.427279,112.5445933,"太谷区, 晋中市, 山西省, 中国"
夾信子,夾信子,46.2849293,132.18645,"夹信子镇, 宝清县, 双鸭山市, 黑龙江省, 155100, 中国"
夾河寨,夾河寨,34.2915009,117.0590066,"夹河寨, S253, 大彭镇, 铜山区, 徐州市, 江苏省, 221000, 中国"
夾溝,夾溝,32.9573895,119.2079529,"夹沟, 淮安市, 江苏省, 中国"
奇克,奇克,49.5685967,128.4691505,"奇克镇, 奇克街道办事处, 逊克县, 黑河市, 黑龙江省, 164300, 中国"
奇克特,奇克特,43.0535329,17.6499111,"Grad Metković, Dubrovačko-neretvanska županija, Hrvatska"
奇蘭,奇蘭,24.6018801,121.5158245,"棲蘭, 英士村, 大同鄉, 宜蘭縣, 267, 臺灣"
奈勒穆圖,奈勒穆圖,35.333806,139.488633,"神奈川県藤沢土木事務所, 国道467号, 鵠沼藤が谷一丁目, 藤沢市, 神奈川県, 251-0026, 日本"
奈曼旗,奈曼旗,42.8494679,120.6524402,"奈曼旗 ᠨᠠᠢᠮᠠᠨ, 通辽市 ᠲᠦᠩᠯᠢᠶᠣᠤ ᠬᠣᠲᠠ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 中国"
奈良,奈良,34.6808117,135.8189414,"奈良, 三条通り, 油阪地方町, 奈良市, 奈良県, 630-8122, 日本"
奈良△,奈良△,34.6808117,135.8189414,"奈良, 三条通り, 油阪地方町, 奈良市, 奈良県, 630-8122, 日本"
奉天,奉天,41.7924481,123.3879307,"沈阳, 胜利南街, 太原街街道, 和平区, 辽宁省, 110000, 中国"
奔牛,奔牛,31.8587844,119.8148213,"奔牛, 金牛中路, 奔牛社区, 奔牛镇, 新北区, 常州市, 江苏省, 213000, 中国"
女兒河,女兒河,41.0649356,121.0391219,"女儿河, 锦大线, 季家沟, 小马厂村, 太和区, 锦州市, 辽宁省, 121000, 中国"
女姑口,女姑口,36.2352745,120.3276349,"女姑口, 流亭街道, 城阳区, 青岛市, 山东省, 266041, 中国"
奶子山,奶子山,43.68945,127.44585,"奶子山, 吉林市, 吉林省, 中国"
妙香山,妙香山,40.039115,126.1784182,"묘향산, 65, 향산읍, 향산군, 자강도, 조선민주주의인민공화국"
始興,始興,24.8426155,114.1438496,"始兴县, 韶关市, 广东省, 中国"
姚千戶屯,姚千戶屯,41.535045,123.6130327,"姚千, 沈阳市, 辽宁省, 中国"
姚官屯,姚官屯,39.9488467,118.8401584,"姚官屯, 唐山市, 河北省, 中国"
姚家,姚家,39.0223698,121.6143049,"姚家, 姚东路, 南关岭街道, 甘井子区, 大连市, 辽宁省, 中国"
姚村,姚村,35.6656798,116.9239924,"姚村, 归德北路, 姚村镇, 曲阜市, 济宁市, 山东省, 273105, 中国"
姜家灣,姜家灣,26.696036,116.722463,"姜家湾, 建宁县, 三明市, 福建省, 中国"
姫路,姫路,34.8269005,134.6902424,"姫路, 姫路駅北駅前広場連絡デッキ, 豆腐町, 姫路市, 兵庫県, 670-0927, 日本"
威海衛,威海衛,37.5120997,122.1152599,"威海市, 山东省, 264200, 中国"
威虎嶺,威虎嶺,43.5518241,127.8161438,"威虎岭, 珲阿线, 大川村, 敦化市 돈화시, 延边朝鲜族自治州 연변조선족자치주, 吉林省, 中国"
娘子關,娘子關,37.9667697,113.8776418,"娘子关, 河北村, 娘子关镇, 平定县, 阳泉市, 山西省, 045203, 中国"
嫩江,嫩江,48.6566247,124.6237422,"嫩江, 中国"
子東,子東,42.7119767,129.7514394,"子洞 자동, 龙井市 룡정시, 延边朝鲜族自治州 연변조선족자치주, 吉林省, 中国"
孔家莊,孔家莊,40.7577974,114.7219861,"孔家庄, 车站南路, 万全区, 张家口市, 河北省, 076250, 中国"
存來山,存來山,37.4297737,121.4115915,"莱山, 荣乌高速, 东马家都社区, 初家街道, 莱山区, 烟台市, 山东省, 264000, 中国"
孟中里,孟中里,39.6481584,125.5972078,"맹중리, 1;AH1, 맹중로동자구, 박천군, 평안북도, 조선민주주의인민공화국"
孟家屯,孟家屯,45.9130095,126.5144032,"孟家屯, 哈尔滨市, 松北区, 黑龙江省, 150025, 中国"
孤九站,孤九站,,,
孤家子,孤家子,41.1888873,120.6872429,"孤家子, 葫芦岛市, 南票区, 辽宁省, 中国"
孤山,孤山,40.2248794,113.3242527,"孤山, G208, 古店镇, 新荣区, 大同市, 山西省, 中国"
孤山子,孤山子,40.5228202,115.3493828,"孤山子, 张家口市, 河北省, 075100, 中国"
孤山屯,孤山屯,43.0133849,129.5661443,"孤山屯, 长安镇 장안진, 图们市 도문시, 延边朝鲜族自治州 연변조선족자치주, 吉林省, 中国"
孤店子,孤店子,43.98528,126.37162,"孤店子镇, 吉林市, 吉林省, 中国"
孫吳,孫吳,49.361732,127.331244,"孙吴县, 黑河市, 黑龙江省, 164300, 中国"
孫吳縣,孫吳縣,49.361732,127.331244,"孙吴县, 黑河市, 黑龙江省, 164300, 中国"
宇佐,宇佐,33.5321878,131.4120019,"宇佐, 宇佐停車場線, 大字岩崎, 宇佐市, 大分県, 879-1127, 日本"
宇都宮,宇都宮,36.5591594,139.8985076,"宇都宮, 大通り, 川向町, 宇都宮市, 栃木県, 321-0964, 日本"
宇野,宇野,34.4947746,133.9539193,"宇野, 国道30号, 築港一丁目, 玉野市, 岡山県, 706-0002, 日本"
安亭,安亭,31.3068413,121.1746972,"安亭, 塔山路, 嘉定区, 201805, 中国"
安圖,安圖,42.7486439,128.4304261,"安图县 안도현, 延边朝鲜族自治州 연변조선족자치주, 吉林省, 中国"
安家,安家,45.0512826,127.0602514,"安家, 嘉临线, 赵成屯, 五常市, 哈尔滨市, 黑龙江省, 150200, 中国"
安山,安山,37.3270474,126.7887966,"안산, 중앙대로, 원곡동, 단원구, 안산시, 15431, 대한민국"
安州,安州,39.6173686,125.6611381,"안주시, 평안남도, 조선민주주의인민공화국"
安康,安康,32.7064648,109.0177837,"安康市, 陕西省, 725100, 中国"
安廣,安廣,45.5887715,123.7647141,"安广镇, 大安市, 白城市, 吉林省, 中国"
安慶,安慶,30.6592336,116.6302585,"安庆市, 安徽省, 中国"
安東,安東,40.1237658,124.3821748,"丹东市, 振兴区, 辽宁省, 118000, 中国"
安東驛,安東,40.1237658,124.3821748,"丹东市, 振兴区, 辽宁省, 118000, 中国"
安次,安次,39.5045818,116.6925016,"安次区, 廊坊市, 河北省, 中国"
安灣,安灣,34.7309465,105.5083092,"安湾, 五龙镇, 麦积区, 天水市, 甘肃省, 中国"
安發,安發,46.603354,1.8883335,France
安達,安達,46.5169806,125.4192927,"安达市, 绥化市, 黑龙江省, 152000, 中国"
安達驛,安達,46.5169806,125.4192927,"安达市, 绥化市, 黑龙江省, 152000, 中国"
安邊,安邊,28.6378021,104.4317368,"安边镇, 叙州区, 宜宾市, 四川省, 中国"
安鎮,安鎮,37.1232245,-78.4927721,"Virginia, United States"
安陵,安陵,38.4382612,105.9624789,"4号陵, 京青线, 宁华路街道, 西夏区, 银川市, 宁夏回族自治区, 中国"
安養,安養,35.9901282,114.5096506,"安阳市, 河南省, 中国"
宋,宋,46.2199825,125.63487,"宋, 宋站镇, 肇东市, 宋站村, 绥化市, 黑龙江省, 152000, 中国"
宋安,宋安,22.3577359,112.7997009,"松安, 江门市, 广东省, 中国"
完工,完工,49.1847967,118.8903514,"完工, 陈旗呼和诺尔镇, 陈巴尔虎旗, 呼伦贝尔市 ᠬᠥᠯᠥᠨ ᠪᠤᠶᠢᠷ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 中国"
完達,完達,21.3963625,100.3729171,"ဝမ်တာ 万达, နမ့်ပန်းခရိုင် 南板县, ရှမ်းပြည်နယ်, 掸邦东部第四特区, မြန်မာ"
宏克,宏克,40.1869283,-3.7769069,"Torrejón de Velasco, Comunidad de Madrid, 28990, España"
宏鎭,宏鎭,23.3634018,103.3716107,"红河哈尼族彝族自治州, 云南省, 中国"
官地,官地,27.9091202,101.8165016,"官地镇, 盐源县 ꋂꂿꑤ, 凉山彝族自治州 ꆃꎭꆈꌠꊨꏦꏱꅉꍏ, 四川省, 615700, 中国"
官塘,官塘,29.2719247,120.0145353,"官塘, 国贸大道, 义乌市, 金华市, 浙江省, 322000, 中国"
官庄,官庄,31.0169303,116.6089756,"官庄镇, 潜山市, 安庆市, 安徽省, 中国"
官橋,官橋,27.9357338,113.3518686,"官桥镇, 浏阳市, 长沙市, 湖南省, 中国"
官渡,官渡,25.0382533,102.8534629,"官渡区, 昆明市, 云南省, 中国"
官雀,官雀,26.2676692,105.3078502,"关寨镇, 六盘水市, 贵州省, 中国"
定州,定州,38.5298375,114.9671026,"定州, 博陵北街, 西城区街道, 定州市, 保定市, 河北省, 中国"
定平,定平,39.7847633,127.398978,"정평, 5;7;AH6, 정평읍, 정평군, 함경남도, 조선민주주의인민공화국"
定襄,定襄,38.5307322,112.9966972,"定襄县, 忻州市, 山西省, 中国"
宜蘭,宜蘭,24.7545672,121.7582722,"宜蘭, 火車站月台地下步道, 新東里, 宜蘭市, 宜蘭縣, 260, 臺灣"
客家莊,客家莊,24.02311,120.68451,"客家莊, 霧峰區, 臺中市, 413, 臺灣"
宣化,宣化,40.5963748,115.0508169,"宣化, 车站西街, 南关街道, 宣化区, 张家口市, 河北省, 075200, 中国"
宣川,宣川,39.7982671,124.9189029,"선천, 1;AH1, 선천읍, 선천군, 평안북도, 조선민주주의인민공화국"
宮内,宮内,37.4220724,138.8400378,"宮内, 滝谷三和線, 摂田屋四丁目, 長岡市, 新潟県, 940-8621, 日本"
宮原,宮原,35.9403002,139.6095462,"宮原, 宮原駅前通り, 宮原町三丁目, 北区, さいたま市, 埼玉県, 331-0812, 日本"
宮地,宮地,32.9370943,131.1177775,"宮地, 国道57号, 阿蘇市, 熊本県, 869-2612, 日本"
宮島,宮島,34.271448,132.3088722,"厳島, 廿日市市, 広島県, 日本"
宮崎,宮崎,31.9157538,131.4319526,"宮崎, 宮崎港宮崎停車場線, 老松二丁目, 錦町, 宮崎市, 宮崎県, 880-8505, 日本"
宮本,宮本,40.689886,140.5562965,"宮本, 青森市, 青森県, 日本"
宮津,宮津,35.5342195,135.1997729,"宮津, 宮津停車場線, 外側, 宮津市, 京都府, 626-0041, 日本"
家嶺,家嶺,33.1195,114.844,"贾岭镇, 项城市, 周口市, 河南省, 中国"
家樹,家樹,27.5557058,113.4248136,"嘉树镇, 醴陵市, 株洲市, 湖南省, 中国"
家滿堡,家滿堡,25.0900695,121.5256334,"滿佳香漢堡店, 大北路, 仁勇里, 士林區, 臺北市, 11162, 臺灣"
家馬九,家馬九,20.6149988,-100.41596,"Real Jurica, Delegación Centro Histórico, Santiago de Querétaro, Municipio de Querétaro, Querétaro, México"
宿縣,宿縣,25.7990322,113.106742,"苏仙区, 郴州市, 湖南省, 中国"
宿羊山,宿羊山,23.5672926,119.5034375,"羊山, 西嶼鄉, 澎湖縣, 881002, 臺灣"
密山,密山,45.4701565,132.1986356,"密山市, 鸡西市, 黑龙江省, 中国"
密陽,密陽,35.4748507,128.7714177,"밀양, 62, 중앙로, 가곡동, 예림리, 밀양시, 경상남도, 50445, 대한민국"
密雲,密雲,40.3510081,116.8451275,"密云, 站区北侧路, 密云区, 北京市, 101500, 中国"
富山,富山,36.7016199,137.2137572,"富山, 富山駅地下道, 新富町一丁目, 富山市, 富山県, 930-0001, 日本"
